label,text
spam,CHÚC MỪNG! Bạn trúng SAMSUNG S24 từ VNPay. Liên hệ: 0923272773 để nhận ngay!
spam,VAY ONLINE: Lãi suất 1.5%/tháng. Không thế chấp. Duyệt trong 48h. Link: bit.ly/thu4qz
ham,True. Its easier with her here.
ham,Goodmorning sleeping ga.
ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
ham,"Hôm nay trời mưa, mình đi xem phim không bạn?"
ham,"Yeah why not, is the gang all ready"
ham,Yeah I'll try to scrounge something up
spam,SALE SỐC: Giảm đến 74% điện tử. Truy cập www.shop.com ngay!
spam,"💼 TUYỂN DỤNG GẤP! Lương 1000k/tháng, làm online. Đăng ký: bit.ly/qym0uk"
ham,"Haha awesome, be there in a minute"
ham,"Thanks, I'll keep that in mind"
spam,📈 KIẾM 10000K/NGÀY từ Dogecoin! Khóa học MIỄN PHÍ: bit.ly/ekokq7
spam,VIỆC LÀM TỰ DO! Thu nhập 2000k/tháng. Làm ở nhà. LH: 0966159588
ham,"Chị ơi, 8h mình đi dạo tại thư viện không?"
spam,KIẾM TIỀN ONLINE! 5000k/tháng chỉ 2 ngày/ngày. Chi tiết: bit.ly/lsjfa0
spam,"🏠 LÀM VIỆC TẠI NHÀ, lương 20000k. Không cần kinh nghiệm. Đăng ký: bit.ly/lvcwfy"
spam,SALE SỐC: Giảm đến 30% điện tử. Truy cập app.shop.online ngay!
ham,On ma way to school. Can you pls send me ashley's number
spam,🎉 XIN CHÚC MỪNG! SĐT của bạn trúng MACBOOK. Mã dự thưởng: VN43647. Gọi 0920117920!
spam,HOT DEAL: Giảm 50% tại Lazada. Mã: SALE263. Hết hạn trong 28h!
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way"
spam,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
spam,"💰 CẦN TIỀN GẤP? Vay 50000 triệu, giải ngân sau 3h. Đăng ký: bit.ly/q78xi3"
ham,"Hôm nay trời mát, mình đi học bài không bạn?"
spam,TIN VUI! Bạn được chọn nhận MACBOOK. Click: bit.ly/af7hxx hoặc gọi 0923272773 trước 6h!
spam,"VAY NHANH 1000 TRIỆU! Lãi 1.5%, không giữ giấy tờ. Gọi: 0920117920"
spam,THÔNG BÁO BẢO MẬT: MoMo yêu cầu xác thực lại. Link an toàn: bit.ly/lsjfa0
spam,FLASH SALE 15H: điện thoại giảm 40%. Số lượng có hạn!
spam,"💰 CẦN TIỀN GẤP? Vay 5000 triệu, giải ngân sau 6h. Đăng ký: bit.ly/woe35s"
spam,GIẢM GIÁ 35%: điện thoại. Click ngay: app.loan.online
spam,SALE SỐC: Giảm đến 56% phụ kiện. Truy cập www.shop.com ngay!
ham,Bạn có laptop không? Mình đang cần nghiên cứu.
ham,Can not use foreign stamps in this country. Good lecture .
spam,HỖ TRỢ VAY VỐN: Chỉ cần CMND + SIM. Lãi 0.5%. Duyệt tự động: bit.ly/xrvvnz
ham,Do ü noe if ben is going?
spam,"💰 CẦN TIỀN GẤP? Vay 20000 triệu, giải ngân sau 12h. Đăng ký: bit.ly/sg7a07"
spam,🔐 Internet Banking: Phát hiện đăng nhập lạ. Bảo vệ tài khoản ngay: bit.ly/scxlt7
ham,Tối nay 1h mình đi ăn nhé. nhà mình như mọi khi.
spam,BÍ QUYẾT ĐẦU TƯ Forex sinh lời 50%/tháng. Tham gia: bit.ly/uz8hsp
ham,Deadline presentation môn Hóa là khi nào?
ham,"We're all getting worried over here, derek and taylor have already assumed the worst"
spam,ƯU ĐÃI LỚN: Mua iPhone chỉ với 2000000trđ tại m.secure.com. Mã: SALE177
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 13trđ tại www.shop.com. Mã: SALE560
ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie
spam,FLASH SALE 39H: AirPods giảm 46%. Số lượng có hạn!
ham,If i not meeting Ì_ all rite then i'll go home lor. If Ì_ dun feel like comin it's ok.
ham,Chiều nay 2 giờ chiều mình gặp tại văn phòng được không?
ham,Shhhhh nobody is supposed to know!
ham,I accidentally brought em home in the box
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
ham,You still around? Looking to pick up later
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,Ok thanx... Take care then...
ham,I know you mood off today
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 20000000đ từ Shopee. Xác nhận tại: www.claim-prize.vn
ham,Can you use foreign stamps for whatever you send them off for?
spam,"🏠 LÀM VIỆC TẠI NHÀ, lương 50000k. Không cần kinh nghiệm. Đăng ký: bit.ly/6dgkyc"
spam,HOT DEAL TRONG NGÀY! Samsung giá cực sốc 50000đ. Mua tại: bit.ly/r52kpb
ham,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
spam,🚀 Ethereum SẮP TĂNG GIÁ! Mua ngay hôm nay. Hướng dẫn: bit.ly/6dgkyc
ham,15h20 mình đi dạo không? trung tâm nhé.
spam,📈 KIẾM 2000K/NGÀY từ Crypto! Khóa học MIỄN PHÍ: bit.ly/vzj132
ham,Host-based IDPS for linux systems.
spam,"VAY NHANH 20000 TRIỆU! Lãi 2%, không giữ giấy tờ. Gọi: 0949658199"
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
spam,🏆 GIẢI ĐẶC BIỆT! MACBOOK dành cho bạn. NHANH TAY: bit.ly/xrvvnz
ham,Dunno he jus say go lido. Same time 930.
spam,🎉 XIN CHÚC MỪNG! SĐT của bạn trúng XE SH. Mã dự thưởng: VN76355. Gọi 0954164682!
ham,Somebody set up a website where you can play hold em using eve online spacebucks
ham,"Oops, I'll let you know when my roommate's done"
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
ham,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
spam,VAY ONLINE: Lãi suất 1%/tháng. Không thế chấp. Duyệt trong 6h. Link: bit.ly/q78xi3
ham,I am late. I will be there at
spam,"VAY NHANH 2000 TRIỆU! Lãi 3%, không giữ giấy tờ. Gọi: 0986266624"
spam,KHÓA HỌC ĐẦU TƯ Dogecoin chỉ 1000000kđ. Đăng ký: vn.claim-prize.net
spam,SALE SỐC: Giảm đến 75% mỹ phẩm. Truy cập vn.claim-prize.net ngay!
spam,🔥 FLASH SALE 24h! iPad giảm 60%. MUA NGAY: bit.ly/vi2nut
spam,TIN VUI! Bạn được chọn nhận AIRPODS PRO. Click: bit.ly/am0djo hoặc gọi 0971444283 trước 12h!
spam,🚀 Forex SẮP TĂNG GIÁ! Mua ngay hôm nay. Hướng dẫn: bit.ly/lsjfa0
spam,🏆 GIẢI ĐẶC BIỆT! XE SH dành cho bạn. NHANH TAY: bit.ly/hjofuw
spam,THÔNG BÁO BẢO MẬT: VNPay yêu cầu xác thực lại. Link an toàn: bit.ly/thu4qz
spam,BÍ QUYẾT ĐẦU TƯ Dogecoin sinh lời 50%/tháng. Tham gia: bit.ly/vi2nut
ham,Hi.what you think about match?
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 10000000đ từ Viettel. Xác nhận tại: www.claim-prize.vn
spam,FLASH SALE 40H: iPad giảm 40%. Số lượng có hạn!
ham,"And that's fine, I got enough bud to last most of the night at least"
ham,Ü thk of wat to eat tonight.
ham,\CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R
spam,SALE SỐC: Giảm đến 43% tablet. Truy cập vn.shop.com ngay!
ham,I can ask around but there's not a lot in terms of mids up here
ham,Ok not a problem will get them a taxi. C ing tomorrow and tuesday. On tuesday think we r all going to the cinema.
spam,VIỆC LÀM TỰ DO! Thu nhập 1000k/tháng. Làm ở nhà. LH: 0966159588
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
spam,🔥 FLASH SALE 6h! iPad giảm 90%. MUA NGAY: bit.ly/0g1amr
spam,💰 CƠ HỘI VIỆC LÀM: Thu nhập 10000-15000k/tháng. Liên hệ: 0904003577
ham,Speaking of does he have any cash yet?
spam,BẠN ĐÃ TRÚNG! TV SONY 8K trị giá 10000000đ từ Tiki. Xác nhận tại: my.claim-prize.com
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
spam,KHẨN CẤP! MoMo của bạn sắp bị khóa. Cập nhật thông tin tại: bit.ly/3xs1rf
spam,THÔNG BÁO BẢO MẬT: MoMo yêu cầu xác thực lại. Link an toàn: bit.ly/vzj132
ham,"Ya, told..she was asking wats matter?"
ham,Hey now am free you can call me.
ham,9h sáng mình học bài không? trung tâm nhé.
ham,Also remember to get dobby's bowl from your car
spam,💎 TRADE Forex - Lời 200% chỉ trong 2 ngày! Đăng ký: bit.ly/z09t78
ham,Do u still have plumbers tape and a wrench we could borrow?
spam,FLASH SALE 37H: AirPods giảm 83%. Số lượng có hạn!
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0909909608 trong vòng 26h để nhận!
ham,Will purchase d stuff today and mail to you. Do you have a po box number?
spam,🔐 Tài khoản ngân hàng: Phát hiện đăng nhập lạ. Bảo vệ tài khoản ngay: bit.ly/4rkg54
ham,"Haha, just what I was thinkin"
ham,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
spam,HOT DEAL: Giảm 59% tại Lazada. Mã: SALE260. Hết hạn trong 37h!
spam,FLASH SALE 9H: iPhone giảm 50%. Số lượng có hạn!
ham,Tối nay 2 giờ chiều mình đi café nhé. công viên như mọi khi.
spam,VAY ONLINE: Lãi suất 1%/tháng. Không thế chấp. Duyệt trong 48h. Link: bit.ly/vi2nut
spam,🔐 MoMo: Phát hiện đăng nhập lạ. Bảo vệ tài khoản ngay: bit.ly/ny7vc3
spam,SALE SỐC: Giảm đến 37% thời trang. Truy cập www.shop.com ngay!
ham,Hôm nay mình xem phim. Bạn join cùng không?
spam,💥 SIÊU GIẢM GIÁ! đồ công nghệ giảm 60%. Thanh toán ZaloPay giảm thêm!
ham,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\"""""
ham,Do you work all this week ?
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
spam,📈 KIẾM 5000K/NGÀY từ BNB! Khóa học MIỄN PHÍ: bit.ly/am0djo
spam,🏆 GIẢI ĐẶC BIỆT! AIRPODS PRO dành cho bạn. NHANH TAY: bit.ly/afkpz9
ham,Tối nay 2 giờ chiều mình đi ăn nhé. quán quen như mọi khi.
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 42h. LH: vn.loan.com"
spam,"VAY NHANH: Duyệt trong 4h, lãi suất 1%. LH: 0905866336"
spam,GIẢM GIÁ 65%: laptop. Click ngay: my.deal.net
spam,BẠN ĐÃ TRÚNG! IPAD PRO M2 trị giá 5000000đ từ FPT. Xác nhận tại: app.shop.online
ham,Lol they don't know about my awesome phone. I could click delete right now if I want.
ham,"(And my man carlos is definitely coming by mu tonight, no excuses)"
spam,FLASH SALE 17H: iPad giảm 39%. Số lượng có hạn!
ham,I hope your pee burns tonite.
spam,⚡ KHUYẾN MÃI LỚN! Giảm đến 50% mỹ phẩm. Số lượng có hạn!
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
ham,When can Ì_ come out?
spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
ham,Tiwary to rcb.battle between bang and kochi.
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
spam,KHUYẾN MÃI: gia dụng giảm 50%. Áp dụng mã SALE320!
ham,"Yes..but they said its IT.,"
ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
spam,SALE SỐC: Giảm đến 78% thời trang. Truy cập www.shop.vn ngay!
ham,No da..today also i forgot..
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
ham,Tối nay 15h20 mình đi café nhé. thư viện như mọi khi.
ham,I jokin oni lar.. ÌÏ busy then i wun disturb Ì_.
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0901277847 trong vòng 40h để nhận!
ham,Ok then i'll let him noe later n ask him call u tmr...
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0908189106 trong vòng 17h để nhận!
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
ham,"Chị ơi, 3h mình gặp nhau thư viện được không?"
spam,HOT DEAL: Giảm 58% tại Lazada. Mã: SALE983. Hết hạn trong 22h!
ham,Họp kế hoạch quý chuyển sang 8h nhé. Nhớ mang số liệu.
spam,HOT DEAL: Giảm 75% tại Lazada. Mã: SALE121. Hết hạn trong 25h!
spam,TIN VUI! Bạn được chọn nhận IPHONE 15 PRO. Click: bit.ly/sg7a07 hoặc gọi 0939279396 trước 24h!
ham,Erutupalam thandiyachu
spam,🚀 Crypto SẮP TĂNG GIÁ! Mua ngay hôm nay. Hướng dẫn: bit.ly/ekokq7
ham,Shall i start from hear.
ham,Hôm nay 14h mình đi café nhé. Gặp ở coffee shop.
spam,HOT DEAL: Giảm 78% tại Sendo. Mã: SALE820. Hết hạn trong 30h!
spam,TÀI KHOẢN CỦA BẠN: Cần cập nhật Ví điện tử trước 24h. Chi tiết: bit.ly/vzj132
ham,Tối nay 1h mình đi dạo nhé. quán quen như mọi khi.
ham,Tell them no need to investigate about me anywhere.
spam,"💰 CẦN TIỀN GẤP? Vay 20000 triệu, giải ngân sau 3h. Đăng ký: bit.ly/xjf0ac"
ham,Yup i'm free...
ham,The hair cream has not been shipped.
spam,🏦 KHOẢN VAY 2000M đã được duyệt cho bạn. Xác nhận nhận tiền: bit.ly/uz8hsp
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,"that would be good Û_ I'll phone you tomo lunchtime, shall I, to organise something?"
spam,FLASH SALE 6H: iPhone giảm 35%. Số lượng có hạn!
spam,CHÚC MỪNG! Bạn trúng XE SH từ Tiki. Liên hệ: 0907612041 để nhận ngay!
ham,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
ham,"\I;m reaching in another 2 stops.\"""""
ham,I'm awake oh. What's up.
ham,Oh baby of the house. How come you dont have any new pictures on facebook
ham,Only saturday and sunday holiday so its very difficult:)
ham,Ok I'm gonna head up to usf in like fifteen minutes
spam,KHUYẾN MÃI: phụ kiện giảm 65%. Áp dụng mã SALE946!
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
ham,Not course. Only maths one day one chapter with in one month we can finish.
ham,Tối nay 13h43 mình học bài nhé. nhà mình như mọi khi.
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
spam,SALE SỐC! iPad chỉ còn 10000đ. Áp dụng mã VN85684. Link: bit.ly/r52kpb
spam,HỖ TRỢ VAY VỐN: Chỉ cần CMND + SIM. Lãi 1.5%. Duyệt tự động: bit.ly/hynmnc
spam,SALE SỐC! Điện thoại chỉ còn 500đ. Áp dụng mã VN30469. Link: bit.ly/0g1amr
ham,When you guys planning on coming over?
ham,2 giờ chiều mình đi ăn không? quán quen nhé.
spam,"💼 TUYỂN DỤNG GẤP! Lương 20000k/tháng, làm online. Đăng ký: bit.ly/3xs1rf"
ham,15h20 mình hẹn nhau ở công viên nhé.
spam,SALE SỐC! Laptop chỉ còn 20000đ. Áp dụng mã VN78749. Link: bit.ly/afkpz9
spam,🔥 FLASH SALE 3h! iPad giảm 80%. MUA NGAY: bit.ly/3xs1rf
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
spam,CHÚC MỪNG! Bạn trúng IPHONE 15 PRO từ Momo. Liên hệ: 0950590259 để nhận ngay!
ham,Msg me when rajini comes.
ham,&lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
ham,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8"
spam,HOT DEAL: Giảm 35% tại Lazada. Mã: SALE118. Hết hạn trong 3h!
ham,Howz that persons story
spam,HOT DEAL: Giảm 35% tại Lazada. Mã: SALE951. Hết hạn trong 8h!
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
spam,TRÚNG THƯỞNG! Tiki trao AIRPODS PRO trị giá 500đ. Xác nhận: bit.ly/af7hxx
spam,🏆 GIẢI ĐẶC BIỆT! ĐỒNG HỒ APPLE WATCH dành cho bạn. NHANH TAY: bit.ly/lvcwfy
ham,Please tell me you have some of that special stock you were talking about
